Compound,Compound_ID,Accepted,Adducts,Formula,Score,Fragmentation_Score,Mass_Error_ppm,Isotope_Similarity,Theoretical_Isotope_Distribution,Link,Description,Neutral_mass_Da,mz,Charge,Retention_time_min,Reason_of_identification,Number_of_identifications,Maximum_score,Second_highest_score,HYG_001,HYG_002,HYG_003,HYG_004,HYG_005,HYG_006,HYG_008,HYG_009,HYG_010,HYG_011,HYG_012,HYG_013,HYG_014,HYG_015,HYG_016,HYG_017,HYG_018,HYG_019,HYG_020,HYG_021,HYG_022,HYG_023,HYG_024,HYG_025,HYG_026,HYG_027,HYG_028,HYG_029,HYG_030,HYG_031,HYG_032,HYG_033,HYG_034,HYG_035,HYG_036,HYG_037,HYG_038,HYG_039,HYG_040,HYG_041,HYG_042,HYG_043,HYG_044,HYG_045,HYG_046,HYG_047,HYG_048,HYG_049,HYG_050,HYG_051,HYG_052,HYG_053,HYG_054,HYG_055,HYG_056,HYG_057,HYG_058,HYG_059,HYG_060,HYG_061
6.96_478.1621m/z,HMDB0248352,*,M+Hac-H,C22H28ClN5O3S,32.4,1.54,4.036204789,65.26070415,100 - 26.9 - 40.6 - 10.2 - 2.99 - 0.549,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0248352,"4-(7-(((1R)-1-((3-Chloro-2-thienyl)methyl)propyl)amino)-3H-imidazo(4,5-b)pyridin-3-yl)-N-ethyl-2,3-dihydroxycyclopentanecarboxamide, (1S,2R,3S,4R)-",NA,478.1620644,1,6.95685,Only identification found,1,32.4,32.4,0,0.541257376,0,0,2.52277286,0,0,0.582422262,0.810952833,0.635003175,1.926066581,0,0,0,0,0.006281354,0,0,0,0,0,1.326070486,1.159065218,0,0,3.350012042,0,0,0,0,0,0,0,0.119129443,0,0,0,0,0,0,7.168146088,0.122308479,1.483035857,0.372100597,2.747284266,0,0,0,0.038711805,0.79997031,0,0,0,0,0,0,0,0,0,0
6.95_474.2643m/z,HMDB0035367,*,M-H2O-H,C30H39NO5,40.7,57.4,-1.47274117,47.67985717,100 - 33.5 - 6.45 - 0.91 - 0.103,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0035367,Cytochalasin Npho,NA,474.2642558,1,6.949233333,Maximum score by at least 10 points,7,40.7,29.2,379.7658791,268.1303744,122.5561192,104.3983736,969.5713668,0,0,223.205885,342.784997,748.0019042,177.6029485,73.84623503,0,297.901281,520.1258146,1747.316846,0,645.4169559,692.1929779,30.67220106,7.524002075,256.6181032,278.3136576,798.891208,29.96644592,378.8736707,75.36455554,0,88.7595958,137.5717607,788.8597255,90.19313049,207.7391244,34.75326035,320.7032472,19.94599915,0,466.5570245,59.8366394,0,127.9737674,1647.66685,100.6630177,31.66228156,345.3181342,0,284.7200191,63.50536385,245.4612651,402.989995,215.2439364,147.6956655,0,1982.993529,0,215.3454251,122.9987202,74.22903016,0,998.8981446
6.94_351.1408m/z,HMDB0244814,*,M-H,C25H20O2,34,0,4.904056994,75.89368444,100 - 27.3 - 4 - 0.414,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0244814,"4,4'-Dihydroxytetraphenylmethane",NA,351.1407804,1,6.937816667,Only identification found,1,34,34,21.44415716,0,9.409447164,0,139.467945,67.41443163,20.55226079,25.33170243,0,0,269.1451687,0,8.889114618,48.38392639,127.3299816,12.46520882,103.2002957,82.52236886,184.416243,40.68915016,0,130.8870845,148.1952515,308.6421306,0,37.8129644,137.7181063,71.71263123,14.64071655,120.9532776,0,5.890692677,0,55.65769911,0,104.1572298,32.1711881,228.5824428,69.04989719,92.58328256,240.9605778,303.2667503,231.6562173,26.44389343,0,0,8.805060376,0,0,0,21.33210106,34.24935913,9.693145752,37.73925348,154.2173515,356.0227381,63.42450693,142.150208,0,70.23432387
6.94_568.2469m/z,HMDB0253013,*,M-H2O-H,C22H37N9O10,36.4,6.01,-2.714588493,79.36041931,100 - 27.9 - 5.81 - 0.897 - 0.116,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0253013,H-Gly-Arg-Gly-Asp-D-Ser-Pro-OH,NA,568.2469031,1,6.937816667,Only identification found,1,36.4,36.4,510.6602152,723.4836581,156.2313492,609.9582033,1004.804871,12.73883057,22.78560708,816.9676252,1023.86947,1137.798962,0,1.04704332,0,0,215.1912832,896.23423,0,2352.519538,11.77106469,0,13.60085334,599.6773305,412.148861,0.64086215,115.6029959,322.4703403,298.8370357,0,287.7090028,1.4512441,12.62929421,0,714.8618071,372.1005951,0,0,0,12.87762451,3.879948574,234.3892598,37.44386677,211.1153084,74.29147725,0,589.4283508,0,932.4923954,315.9667221,0,0,23.0672125,0,0,65.45201176,0,0,126.9788746,673.4876091,79.15149901,0
6.94_642.3421m/z,HMDB0002472,*,M+Hac-H,C32H51NO12,36.7,2.13,1.595757073,83.4535117,100 - 36 - 8.77 - 1.6 - 0.241,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0002472,"(3a,5b,7a,12a)-24-[(carboxymethyl)amino]-1,12-dihydroxy-24-oxocholan-3-yl-b-D-Glucopyranosiduronic acid",NA,642.3421495,1,6.937816667,Only identification found,1,36.7,36.7,78.05798388,0,0,112.4635015,0,27.03585815,0,0,0,0,0,486.479808,107.8488986,0,0,0,153.5158749,0,0,292.2477398,0,0,0,14.16738892,0,0,0,174.7812415,13.04016113,338.1948039,0,0,0,0,187.4751016,0,0,0,0,739.1544732,0,0,0,0,0,14.2713623,0,0,0,0,348.424736,251.4490271,0,104.6436803,0,127.8979828,487.0524059,0,0,0
6.94_647.0867m/z,HMDB0257208,*,2M-H,C8H13N4O8P,37.6,0.0372,-0.320947029,88.56693674,100 - 10.6 - 2.15 - 0.188,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0257208,Ribavirin monophosphate,NA,647.0867156,1,6.937816667,Only identification found,1,37.6,37.6,0,0,0,0,0,0,0,0,0,0,0,0,206.809496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.0937165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.94_265.0180m/z,HMDB0250094,*,M-H,C14H12Cl2O,28.8,0,-4.562141232,49.21117707,100 - 15.3 - 65.2 - 9.87 - 11 - 1.62 - 0.135,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0250094,Chlorfenethol,NA,265.0180303,1,6.941633333,Only identification found,1,28.8,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,81.72836304,0,0,0,32.22504517,3.456538567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.4592018,0,0,0,0,0,0,0
6.95_469.0977m/z,HMDB0259106,*,M-H2O-H,C27H22Cl2N4O,32.5,0,-3.193309021,66.35203456,100 - 31 - 68.8 - 20.3 - 13.3 - 3.49 - 0.52,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0259106,Tonapofylline,NA,469.0976669,1,6.949233333,Only identification found,1,32.5,32.5,74.20257562,82.77387108,0,57.39903259,391.9045419,82.72823277,49.25371552,83.07544038,74.43003703,0,54.53107721,66.3531609,249.2044857,138.5410267,30.14925875,13.21973396,152.020588,70.84327831,0.056699551,114.1012539,136.8092499,202.9556868,252.0128477,236.3293717,74.30632734,12.36526489,44.75007542,76.50869144,12.36526489,142.5013613,0,0.129552569,0,48.01376455,19.76465189,203.2466928,182.3123835,39.15737915,14.14872742,202.4819234,211.9019344,118.5025543,239.8673905,101.2047755,40.4441343,65.04943848,0.255773371,37.87369808,56.33659458,0,38.4078197,145.4811284,95.92441695,51.41573216,114.4732332,117.0853062,130.9307174,0,29.73204041,81.4437339
6.95_858.3786m/z,HMDB0260060,*,M+Hac-H,C35H55N9O16,37.2,2.25,2.223426179,86.48542264,100 - 42.4 - 12.1 - 2.57 - 0.455,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0260060,(D-Ala1)-Peptide T,NA,858.378583,1,6.945433333,Only identification found,1,37.2,37.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.95_369.8238m/z,HMDB0253557,*,M-H,C7H3I2NO,38,0,1.802830088,92.17139388,100 - 8.01 - 0.485,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0253557,Ioxynil,NA,369.8238018,1,6.945433333,Only identification found,1,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.6591641,0,0,0,0,0,0
7.06_1019.6118m/z,HMDB0251773,*,2M+Hac-H,C29H40N2O4,36.6,0.84,0.296103129,82.55389849,100 - 32.7 - 6 - 0.797,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0251773,Emetine,NA,1019.611751,1,7.05955,Only identification found,1,36.6,36.6,0,0,0,390.7754505,0,0,14.75664877,0,0,0,20.4367981,0,0,0,96.37775531,0,0,0,0,0,0,0,419.0985653,0,0,0,0,0,432.7612706,0,0,0,0,0,0,0,297.155924,114.6227379,309.4890161,0,425.8614824,1138.969561,0,116.9393868,0,0,3290.821908,0,96.72833486,0,0,0,0,0,0,0,0,0,0,0
7.06_264.8911m/z,HMDB0242162,*,M-H,C7H4BrClO4,26.2,0,0.901050357,31.87149432,76.7 - 5.96 - 100 - 7.76 - 24.9 - 1.92 - 0.263,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0242162,"3-Bromo-5-chloro-2,6-dihydroxybenzoic acid",NA,264.8911116,1,7.06335,Only identification found,1,26.2,26.2,630.5538187,600.1659355,504.6630697,871.2069093,632.3676462,0,705.0636406,709.3647938,1470.056335,291.4598187,599.1568928,0,0,0,768.744523,912.3892355,0,628.0674321,403.6487881,0,550.9305881,723.0501089,545.3812103,0,721.0231576,461.4182043,319.6809559,0,1204.490906,0,897.9207092,457.8745594,566.8257914,410.1640034,0,0,923.5368204,933.7130942,401.9155293,0,614.2943363,1055.506469,845.8433952,629.0600446,902.4242876,612.9015336,271.1907654,589.696106,1107.239124,769.6259582,0,0,0,0,0,0,0,755.998582,498.7331348,0
7.06_565.3338m/z,HMDB0303709,*,M-H,C27H46N6O7,40.1,19.1,-2.95694267,84.70542655,100 - 32.2 - 6.46 - 0.967 - 0.118,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0303709,Cyclo(glycylleucylvalylleucylprolylseryl),NA,565.3338468,1,7.05955,Only identification found,1,40.1,40.1,8.350139212,0.22244834,0.694282231,2.977382639,3.105784279,0.131204187,0.850828019,7.22471595125311e-05,0,0,1.262497123,0,0,2.709732452,11.03287928,0.412961766,0,0.076247434,0.778868384,0,0.303104147,0,4.660093504,0.02227289,8.863669956,1.760880614,0,0.672223943,7.579889888,0,1.998320169,3.393805542,7.015074825,2.244614458,2.956688428,1.485278773,10.98704942,12.34314298,8.536395561,0,40.42723698,7.479107841,2.283253495,14.88871832,82.33392872,0,15.52791011,1.724628221,12.20149387,0,0,0.61009913,0,0.063794699,0,1.749733794,15.86545766,0.900371068,2.072729584,0
7.06_413.1660m/z,HMDB0012271,*,2M+Hac-H,C5H11N3O4,37.3,0.0157,6.196326937,93.33167842,100 - 6.78 - 1.02,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0012271,O-Ureidohomoserine,NA,413.1659571,1,7.06335,Only identification found,1,37.3,37.3,188.5287313,87.16487074,170.3562548,138.2214269,201.3977473,0,146.1959068,195.3886847,196.7853971,91.89377767,154.8199701,0,0,0,38.30546522,300.8356105,0,200.7393494,81.99530125,0,205.1185994,108.5849142,87.98629808,60.4659444,0,41.13343548,10.25254869,0,57.95033793,0,71.4554815,0,50.75357995,0,0,0,107.3675392,56.34272431,0,0,172.0975845,116.6798415,95.48300313,153.3882473,222.2313713,394.0404228,224.6824873,206.3961306,104.7346995,84.60279846,0,8.219223022,0,0,0,6.869233814,0,10.52203369,18.14918518,9.261617468
7.05_674.2536m/z,HMDB0252153,*,M+Hac-H,C25H43N3O18,36.1,0,-0.825025209,81.56758814,100 - 29.3 - 7.85 - 1.46 - 0.242,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0252153,F1alpha,NA,674.2536061,1,7.05195,Only identification found,1,36.1,36.1,0,0,11.99002075,220.7063849,0,0,0,15.43213546,0,0,38.59704142,0,0,0,223.7055066,7.108024,0,0,0,0,0,0,232.2066456,0,12.4446106,0,0,0,75.88931322,0,0,0,0,0,0,0,436.6464178,238.0352656,338.698902,0,399.519584,371.2829067,58.22038098,265.2424449,26.3597355,8.306659383,896.7494585,0,99.57851943,0,0,0,0,0,0,0,0,0,0,0
7.05_925.3545m/z,HMDB0242569,*,2M-H,C27H29NO4S,32,0,-1.813004445,62.06336523,100 - 30.9 - 9.94 - 2.05 - 0.326,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0242569,"(2S,3R)-3-(4-Hydroxyphenyl)-2-(4-{[(2S)-2-pyrrolidin-1-ylpropyl]oxy}phenyl)-2,3-dihydro-1,4-benzoxathiin-6-OL",NA,925.3545029,1,7.05195,Only identification found,1,32,32,0,291.2788165,386.217686,315.4345827,28.49972582,0,142.9322505,18.07702637,74.83789063,215.3961802,263.7979746,0,0,0,0,156.6508174,0,1948.583062,702.2408794,0,0,724.5848399,108.1889954,0,0,0,0,0,0,0,104.2241821,31.18881178,0,0,0,0,0,0,0,0,210.5739741,30.79876709,388.7680892,0,112.0255737,0,0,0,0,246.0932012,0,0,0,942.2464287,0,0,0,124.4079895,72.63107395,0
7.06_469.1006m/z,HMDB0259106,*,M-H2O-H,C27H22Cl2N4O,29.5,0,2.72089882,50.8147862,100 - 31 - 68.8 - 20.3 - 13.3 - 3.49 - 0.52,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0259106,Tonapofylline,NA,469.1005537,1,7.05575,Only identification found,1,29.5,29.5,312.6152453,1345.303341,1678.527688,1734.665787,838.8344572,0.906766762,939.8510572,903.3884815,763.8341955,1043.032917,1414.722503,0.174996793,0.01551528,0.22069933,201.715775,1630.005381,0.069110296,541.0786314,2209.137449,0.126228696,317.6211438,3859.98467,1054.908594,0,0,265.2638655,23.34999084,0,430.7154829,0,786.3728183,401.9735016,0,299.4748439,0,0,345.9800577,14.47723389,26.73266554,0,1305.772976,645.0371333,1665.115388,445.7411695,945.1817068,515.6994025,337.435056,49.91646967,434.666564,1306.841324,0.005068934,0,0.022784973,0.002401409,0.469254367,0,0.001219054,1143.163937,635.4348161,0.002899068
7.06_454.1541m/z,HMDB0249910,*,M-H,C22H25N5O4S,36.1,0,-2.866764664,83.91867403,100 - 26.9 - 8.81 - 1.69 - 0.254,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0249910,N-(6-Amino-2-methyl-pyridin-3-ylmethyl)-2-(6-methyl-2-oxo-3-phenylmethanesulfonylamino-2H-pyridin-1-yl)-acetamide,NA,454.154144,1,7.05955,Only identification found,1,36.1,36.1,1239.872916,3207.548604,4004.536397,4146.125972,2071.534357,0,2396.604732,2211.374925,2300.761854,2846.651418,3170.708621,0,0,0,893.7615805,3599.467608,0,1628.054082,4632.125055,0,1115.418737,5157.776831,2355.956985,0,55.43199158,1211.397742,383.4879733,0,1286.149947,0,2234.344923,1459.76466,175.405776,1307.725961,0,0,1220.887107,318.3511457,403.1689839,0,2888.307546,1659.949443,3483.764959,1363.248161,2575.579525,1764.940721,1027.116356,538.3661213,1530.267019,2665.420562,0,0,0,22.69154887,0,0,0,2639.005684,1952.711425,0
7.07_615.1892m/z,HMDB0243567,*,2M+Hac-H,C19H15Cl,32.7,0,5.260894497,69.37657816,100 - 20.7 - 34 - 6.75 - 0.656,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0243567,(2-Chlorophenyl)diphenylmethane,NA,615.1892333,1,7.067166667,Only identification found,1,32.7,32.7,485.4542102,1631.661682,1267.999614,1820.998193,1076.120686,0,1136.336348,999.2330036,996.1115088,1156.314489,1406.85544,0,0,0,921.1883803,1117.39761,0,329.5784401,1537.203614,0,534.2037635,1307.043635,1524.849214,0,163.1072683,577.1235957,154.3660579,0,742.6803743,0,771.2604055,873.5093966,41.7976687,660.9842827,0,0,1523.899377,771.074321,858.7847883,0,2071.750155,1390.761692,1715.033385,1169.376905,1424.654251,512.4430847,2737.17533,108.5264282,879.4400528,791.5223989,0,0,0,0,0,0,0,854.386751,886.7368822,0
7.08_527.3166m/z,HMDB0015620,*,2M-H,C18H20N2,32.6,0.112,-2.617794965,66.11704323,100 - 20.4 - 1.98 - 0.121,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0015620,Mianserin,NA,527.3166378,1,7.078566667,Only identification found,1,32.6,32.6,144.9515696,0,161.5217815,36.92163086,83.36915415,0,0,0,22.21939087,0,0,0,0,0,0,0,0,0,0,0,102.5387139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.53316264,0,0,1494.542396,0,742.9811636,0,0,0,0,0,0,0,0,0,0,0,0,0
7.08_584.2322m/z,HMDB0252401,*,M+Cl,C29H38F3N3O2S,37.1,0.582,-1.519346705,86.62975645,100 - 33.8 - 10.5 - 2.21 - 0.345,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0252401,Fluphenazine enanthate,NA,584.2322499,1,7.078566667,Only identification found,1,37.1,37.1,0,0,0,76.34706945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.46609075,11.62238241,0,0,0,23.31030273,0,0,0,0,107.9509484,0,0,0,0,0,0,0,0,0,0,0,0,0
7.07_806.5649m/z,HMDB0259324,*,M+Hac-H,C41H79N3O12,37.4,9.5,-1.806391008,79.56580704,100 - 46.8 - 13.2 - 2.75 - 0.466,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0259324,Tulathromycin A,NA,806.5649198,1,7.074766667,Only identification found,1,37.4,37.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.8113384,0,0,0,0,0,0,0.087956436,0,0,13.05621045,0,0,0,0,24.57832377,0,0,0,0,0,0,0,0,0,0,9.924157755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.07_165.9789m/z,HMDB0030524,*,M-H,C7H5NS2,36.5,0,-0.929561615,83.38157503,100 - 9.6 - 9.45 - 0.805 - 0.277,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0030524,2(3H)-Benzothiazolethione,NA,165.9789095,1,7.070966667,Only identification found,1,36.5,36.5,68.82610273,22.84812915,25.38848877,30.09261174,40.161659,60.3716507,29.73536682,34.53475789,82.01551771,68.6205287,29.51751697,0,7.252151489,4.772712708,34.67553711,63.80677163,34.16165185,42.55648234,56.7507583,63.06899214,62.46368432,38.9584859,30.23238246,33.84236169,32.481071,54.93615693,43.3059535,0,65.94714355,49.20523858,70.18772841,44.74456763,42.31774902,50.67190504,15.24160004,66.65427423,9.15435791,51.76378807,37.94636464,94.58029096,18.91653442,38.692734,63.03452435,84.50948334,56.00193,28.411026,27.37334394,57.16573913,29.33422887,13.41751862,6.611724854,106.6786194,52.13901496,25.00434899,0,63.218467,174.0794592,38.42245436,55.49070024,25.77278632
7.07_534.1519m/z,HMDB0253372,*,M+Cl,C26H29NO9,37,0.944,-3.554918832,88.18692141,100 - 29.2 - 5.95 - 0.909 - 0.115,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0253372,Idarubicinol,NA,534.1518583,1,7.070966667,Only identification found,1,37,37,205.4227013,548.7944467,328.231619,281.2867717,287.886151,0,342.8012373,390.1232612,371.0991702,362.3635585,284.8106597,2.523212011,0.902377166,0,68.6654478,421.3944974,0,6098.255454,503.7605905,0,106.9960867,369.1717735,148.4255272,0,0,130.0716013,9.326003567,0,61.6623142,6.97475948,123.0440494,129.852275,0,142.0479141,0,0,100.4369343,3.80070457,6.047971788,0,437.6425581,175.8505687,427.5037051,151.4085797,375.5142038,262.8785605,68.56631756,12.97735548,86.32666013,122.5498117,0,0,0,2786.782718,0,0,2.71430268,166.9797853,194.3543587,0
7.07_667.2374m/z,HMDB0256900,*,2M-H,C21H18O4,34.8,1.45,5.506609359,78.96110951,100 - 23.1 - 3.36 - 0.367,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0256900,Psora-4,NA,667.2374214,1,7.070966667,Only identification found,1,34.8,34.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.07_761.1967m/z,HMDB0244697,*,2M-H,C24H15NO4,28.1,0,4.947159461,46.22837081,100 - 26.6 - 4.23 - 0.498,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0244697,Seminaphtharhodafluor,NA,761.1967102,1,7.070966667,Only identification found,1,28.1,28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038894336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.07_633.1643m/z,HMDB0013847,*,M+Cl,C28H31ClN6O7,33.2,0,1.038259035,67.25341122,100 - 33.1 - 38.7 - 11.6 - 2.28 - 0.341,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0013847,Losartan N2-glucuronide,NA,633.1642974,1,7.074766667,Only identification found,1,33.2,33.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650.9682693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.11297787,0,1023.874114,0,0,0,0,0,0
7.07_538.2057m/z,HMDB0249821,*,M-H2O-H,C28H36ClN5O3S,28.3,1.28,1.493533164,42.15727308,100 - 33.4 - 42.5 - 12.9 - 3.73 - 0.765 - 0.12,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0249821,ceritinib,NA,538.2057298,1,7.074766667,Only identification found,1,28.3,28.3,37.68469238,24.58590698,48.23971462,18.06784153,41.71002197,0,0,45.53988647,21.75360107,48.5725708,19.534729,14.68460131,0,58.67480607,92.20709205,51.5267334,27.59551907,789.6469269,44.14190674,0,73.34204102,48.90939236,50.17684937,0,63.86841013,57.7835083,43.16857862,0,51.83105469,43.15805054,21.94287109,54.16830444,13.14782715,57.27188158,34.87042189,16.0940547,44.92855835,52.73731603,50.92993755,0,61.00558063,43.52429199,99.86013699,53.12853909,58.12956078,37.85830688,57.62426662,75.64862061,33.25161743,21.7489624,11.99105835,14.39306641,15.50808668,2527.874766,30.86331129,44.96286011,31.68724945,55.98916674,72.61389065,57.30660915
7.03_530.3108m/z,HMDB0304815,*,M-H2O-H,C26H43N7O6,44.4,25.6,2.122025229,98.79829787,100 - 31.4 - 6.01 - 0.855,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0304815,Val-Tyr-Leu-Arg,NA,530.3108067,1,7.029116667,Only identification found,1,44.4,44.4,1812.538268,12385.15538,10688.73874,9820.61453,12839.52128,6267.669906,4568.931095,9030.73001,4813.494516,5838.855817,8925.405206,246.9652248,3162.438806,9096.819418,14048.51509,13049.81923,4166.08342,10765.04781,4326.264746,11406.56072,3819.283029,2853.135045,11949.76244,21209.56727,10482.63633,9371.183919,9371.070378,10615.45676,12840.57399,20602.4251,3389.349346,1222.887124,8914.353994,6356.607676,7889.931763,20376.92186,13530.68491,18859.51632,18364.62462,5860.192603,17206.76256,21925.13199,12291.75947,11117.83481,2897.889841,1373.264402,13529.73774,2312.016536,5710.477847,3058.37979,16475.19832,12413.77178,4486.19499,4454.299684,1256.739805,5310.157808,21037.63132,6045.375194,3829.518238,5034.783392
7.03_560.3255m/z,HMDB0248685,*,M-H,C32H43N5O4,33.9,2.3,2.179398813,69.7883817,100 - 37.1 - 7.51 - 1.09 - 0.124,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0248685,"(5S,8S,10Ar)-N-benzhydryl-5-((S)-2-(methylamino)propanamido)-3-(3-methylbutanoyl)-6-oxodecahydropyrrolo[1,2-a][1,5]diazocine-8-carboxamide",NA,560.3254518,1,7.029116667,Only identification found,1,33.9,33.9,0,57.08831739,26.86325073,14.1239624,26.91558838,0.346049615,0,0.140668658,0,1.672575612,0,0,0,0,90.43195948,69.98873901,0,49.03286695,0,27.46381233,0,9.46272853,88.49738572,194.7355576,0,15.62755846,10.73406982,22.63739014,92.70858765,185.046844,5.62657887,0,13.42984009,0,0,172.7731222,69.66519308,267.4054308,128.5428472,1.088762499,169.8080288,443.6376902,74.79667433,25.61395311,0.165666826,0,184.9931625,0,0,0,93.84072439,41.6266337,0,0,0,0,184.035981,0,0,0
7.03_256.1918m/z,HMDB0013272,*,M-H,C14H27NO3,37.6,3.73,-0.254499001,84.82623339,100 - 15.9 - 1.8 - 0.153,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0013272,N-Lauroylglycine,NA,256.1917518,1,7.032916667,Only identification found,1,37.6,37.6,1889.319416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.02_484.3030m/z,HMDB0000722,*,M+Hac-H,C26H45NO5S,36.7,16.3,2.480436272,70.30165693,100 - 30 - 9.89 - 2.03 - 0.329,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0000722,Lithocholyltaurine,NA,484.3030433,1,7.0177,Only identification found,1,36.7,36.7,0,0,23.89649963,0,138.1328731,0,41.42490711,0,0,0,0,0,0,0,169.4322662,201.5368199,0,0,0,0,0,24.63092041,31.95622301,0,0,0,36.10987854,0,10.20739746,12.23353577,53.28450012,57.66156054,0,14.79104614,0,0,0,11.11889648,0,0,32.05966187,141.3669443,0,0,0,0,12.25488281,0,11.31999254,0,0,57.36221218,0,0,0,0,0,15.38070726,13.29916382,0
7.03_576.2042m/z,HMDB0040386,*,M-H2O-H,C35H33NO8,38.4,0,2.363530926,94.82403108,100 - 38.9 - 9.01 - 1.54 - 0.213,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0040386,Acrimarine J,NA,576.2041827,1,7.032916667,Only identification found,1,38.4,38.4,0,0,0,0,0,0,29.65676832,0,0,0,13.47918622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
